id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
499553,,1297488,,,,19.43621,-99.13874,,4985.0,3.0,26.0,,0.17,2.0,117,1.0,
501037,,1364145,,,,19.41578,-99.17425,,1150.0,5.0,134.0,,0.89,2.0,232,23.0,
517503,,2547499,,,,19.43784,-99.07903,,550.0,1.0,281.0,,3.43,1.0,339,52.0,
527473,,158585,,,,19.41887,-99.17333,,3654.0,1.0,,,2.35,1.0,216,32.0,
544105,,2674950,,,,19.44289207458496,-99.20138549804688,,1007.0,2.0,67.0,,0.74,1.0,173,9.0,
567176,,2336127,,,,19.45595,-99.15944,,310.0,7.0,28.0,,0.24,1.0,362,0.0,
571166,,196253,,,,19.41346,-99.1775,,3328.0,1.0,1.0,,0.01,8.0,165,0.0,
583039,,2872228,,,,19.43374,-99.14616,,1290.0,2.0,118.0,,0.8,15.0,251,24.0,
607833,,1849414,,,,19.48321,-99.11241,,404.0,3.0,6.0,,0.04,1.0,87,0.0,
609012,,2944126,,,,19.43221,-99.15708,,,4.0,22.0,,0.15,1.0,181,0.0,
609594,,2223274,,,,,-99.11365,,910.0,21.0,14.0,,0.12,1.0,326,2.0,
613181,,3040937,,,,19.43826,-99.1366,,999.0,3.0,231.0,,1.53,1.0,135,25.0,
640803,,3200155,,,,19.35106,-99.19789,,6633.0,4.0,22.0,,0.15,2.0,240,0.0,
642725,,3213044,,,,19.40809,-99.18109,,,2.0,0.0,,,1.0,0,0.0,
642797,,3151538,,,,19.41499,-99.18215,,11824.0,5.0,102.0,,0.7,1.0,355,2.0,
654106,,3289927,,,,19.44333,-99.18497,,358.0,5.0,1.0,,0.01,1.0,359,0.0,
691019,,3531879,,,,19.43422,-99.145658,,1300.0,21.0,267.0,,1.79,3.0,350,2.0,
696031,,3531879,,,,19.44226,-99.18406,,1130.0,20.0,150.0,,1.03,3.0,356,3.0,
696037,,3531879,,,,19.4418,-99.18402,,1600.0,60.0,39.0,,0.26,3.0,241,0.0,
704779,,2872228,,,,19.43103,-99.14661,,865.0,2.0,27.0,,0.2,15.0,116,8.0,
728372,,3777702,,,,19.44222,-99.14461,,3438.0,1.0,153.0,,1.03,6.0,339,20.0,
737328,,3850198,,,,19.43059,-99.17073,,,2.0,25.0,,0.17,11.0,365,1.0,
741557,,3850198,,,,19.43059,-99.17073,,1415.0,2.0,7.0,,0.05,11.0,241,0.0,
760912,,3817743,,,,19.40891,-99.16083,,809.0,1.0,5.0,,0.03,1.0,364,0.0,
783080,,1767559,,,,19.33009,-99.21418,,1011.0,4.0,4.0,,0.03,3.0,364,0.0,
783480,,4129056,,,,19.35379,,,500.0,2.0,36.0,,0.28,2.0,329,2.0,
796477,,4195771,,,,19.41824,-99.1756,,607.0,5.0,147.0,,1.2,1.0,361,0.0,
817291,,4017148,,,,19.38468,-99.17708,,1072.0,2.0,85.0,,0.58,1.0,26,8.0,
822005,,4316391,,,,19.40243,-99.17828,,1391.0,4.0,55.0,,0.4,1.0,319,0.0,
824016,,4326326,,,,19.40915,-99.17321,,900.0,30.0,45.0,,0.32,6.0,330,0.0,
826691,,4326326,,,,19.40915,-99.17321,,850.0,,18.0,,0.13,6.0,271,0.0,
826760,,4326326,,,,19.40915,-99.17321,,971.0,4.0,16.0,,0.11,6.0,241,0.0,
828714,,4344353,,,,19.34183,-99.15533,,910.0,2.0,28.0,,0.28,1.0,265,1.0,
832805,,3777702,,,,19.44262,-99.14566,,,1.0,153.0,,1.05,6.0,364,15.0,
858277,,3200155,,,,19.41319,-99.1758,,3842.0,2.0,136.0,,0.93,2.0,302,0.0,
865012,,3850198,,,,19.43078,-99.17011,,,2.0,31.0,,0.22,11.0,364,0.0,
868843,,3850198,,,,19.43068,-99.17007,,1213.0,2.0,56.0,,0.44,11.0,341,3.0,
868986,,3850198,,,,19.4306,-99.17074,,1213.0,2.0,25.0,,0.17,11.0,346,2.0,
869063,,3850198,,,,19.43052,-99.17003,,,2.0,38.0,,0.35,11.0,363,5.0,
883511,,3777702,,,,19.44207,-99.14797,,3438.0,1.0,277.0,,1.91,6.0,340,17.0,
898633,,4796027,,,,19.42063,-99.16586,,1824.0,3.0,56.0,,0.39,3.0,333,1.0,
913084,,4647293,,,,19.43956,-99.17263,,993.0,2.0,167.0,,1.18,1.0,355,12.0,
939721,,4821807,,,,19.42288,-99.15488,,1684.0,3.0,,,3.78,3.0,90,26.0,
1001517,,5507751,,,,19.3461,-99.15911,,1949.0,2.0,82.0,,0.59,3.0,262,7.0,
1011428,,5307709,,,,19.34406,-99.19413,,7583.0,7.0,24.0,,0.17,1.0,358,0.0,
1013504,,1664327,,,,19.34034,-99.18345,,410.0,2.0,73.0,,0.54,2.0,321,18.0,
1051636,,22366411,,,,19.40592,-99.1691,,991.0,2.0,30.0,,0.21,1.0,365,0.0,
1066945,,5870021,,,,19.35445,-99.16251,,1200.0,2.0,153.0,,1.13,5.0,311,1.0,
1087636,,5975456,,,,19.30523,-99.18356,,526.0,1.0,51.0,,0.42,1.0,360,7.0,
1164876,,212109,,,,19.35164,-99.15289,,4954.0,10.0,6.0,,0.04,3.0,173,0.0,
1167552,,6393641,,,,19.41317,-99.15735,,708.0,3.0,155.0,,1.1,1.0,27,11.0,
1170780,,6409883,,,,19.39129,-99.1888,,425.0,3.0,17.0,,0.13,2.0,0,0.0,
1187817,,4326326,,,,19.40915,-99.17321,,900.0,,48.0,,0.34,6.0,151,0.0,
1211383,,212109,,,,19.355,-99.16181,,,5.0,20.0,,0.15,3.0,0,0.0,
1283294,,5755202,,,,19.42801,-99.16467,,1439.0,3.0,174.0,,1.3,36.0,84,16.0,
1286695,,6998716,,,,19.43514,-99.18361,,1228.0,8.0,34.0,,0.34,1.0,270,4.0,
1288566,,540705,,,,19.43179,-99.19426,,3620.0,1.0,187.0,,1.75,2.0,309,50.0,
1309198,,7116734,,,,19.34356,-99.1286,,,2.0,2.0,,0.03,3.0,297,1.0,
1363110,,6409883,,,,19.39165,-99.18885,,425.0,3.0,26.0,,0.19,2.0,0,0.0,
1378164,,2492211,,,,19.39829,-99.13817,,,30.0,36.0,,0.47,1.0,87,0.0,
1403168,,7569372,,,,19.40288,-99.17884,,602.0,2.0,2.0,,0.03,1.0,365,0.0,
1403218,,3777702,,,,19.44324,-99.14649,,3438.0,1.0,162.0,,1.19,6.0,351,2.0,
1404363,,5341352,,,,19.38015,-99.17402,,1087.0,4.0,136.0,,0.98,2.0,260,9.0,
1411454,,7609684,,,,19.41701,-99.1658,,1530.0,3.0,,,2.57,4.0,118,20.0,
1441434,,7740056,,,,19.427968978881836,-99.16129302978516,,10000.0,2.0,232.0,,1.67,4.0,169,11.0,
1462549,,7838265,,,,19.42833,-99.17634,,1103.0,4.0,118.0,,0.86,8.0,173,19.0,
1476127,,7900007,,,,19.38021,-99.16878,,,1.0,,,2.09,2.0,355,50.0,
1483664,,6373011,,,,19.35796,-99.12219,,,30.0,3.0,,0.04,2.0,0,0.0,
1547284,,5341352,,,,19.37845,-99.17221,,1100.0,1.0,72.0,,0.53,2.0,316,13.0,
1555819,,8282570,,,,19.41709,-99.16603,,1485.0,3.0,,,2.59,3.0,129,22.0,
1565220,,2518152,,,,19.34735,-99.19016,,2800.0,1.0,28.0,,0.21,7.0,365,1.0,
1627630,,8282570,,,,19.41501,-99.16565,,1530.0,3.0,,,2.55,3.0,108,22.0,
1635595,,8686853,,,,19.43149,-99.165543,,1375.0,1.0,72.0,,1.96,3.0,360,9.0,
1656382,,796221,,,,19.41095,-99.18215,,,1.0,0.0,,,1.0,0,0.0,
1676923,,18979393,,,,19.41919,-99.15894,,2083.0,1.0,,,2.86,1.0,314,50.0,
1727725,,2518152,,,,19.34923,-99.19307,,2200.0,1.0,36.0,,0.27,7.0,365,1.0,
1736063,,2518152,,,,19.34723,-99.19396,,,1.0,63.0,,0.48,7.0,362,10.0,
1768385,,1004821,,,,19.43432,-99.14581,,1193.0,2.0,,,3.09,9.0,153,51.0,
1798108,,1595855,,,,19.41638,-99.16868,,1600.0,4.0,10.0,,0.07,2.0,6,2.0,
1826212,,9556116,,,,19.38089,-99.17245,,1000.0,5.0,96.0,,0.72,1.0,331,1.0,
1850394,,9664207,,,,19.43122,-99.15562,,2770.0,2.0,,,2.38,16.0,294,3.0,
1869809,,8793173,,,,19.36823,-99.18607,,,15.0,3.0,,0.07,1.0,302,0.0,
1877286,,5755202,,,,19.42804,-99.16463,,1459.0,2.0,124.0,,0.93,36.0,85,14.0,
1919273,,9949877,,,,19.42048,-99.16697,,450.0,20.0,88.0,,0.68,2.0,55,1.0,
1919310,,9949877,,,,19.42242,-99.16823,,350.0,15.0,145.0,,1.08,2.0,40,0.0,
1919438,,3494399,,,,19.42048,-99.15678,,2692.0,4.0,,,2.2,1.0,248,30.0,
1920070,,9953466,,,,,-99.17044,,,1.0,3.0,,0.03,1.0,0,0.0,
1925256,,2518152,,,,19.34943,-99.19427,,2000.0,1.0,52.0,,0.4,7.0,365,7.0,
3479520,,17527001,,,,19.35263,-99.16245,,670.0,4.0,22.0,,0.17,4.0,135,7.0,
3490114,,17575648,,,,19.40924,-99.16619,,,1.0,0.0,,,1.0,0,0.0,
3506037,,17650235,,,,19.29966,-99.15624,,600.0,1.0,1.0,,0.04,2.0,365,0.0,
3536304,,18260491,,,,19.35058,-99.19749,,838.0,1.0,15.0,,0.17,3.0,365,1.0,
3577110,,18015070,,,,19.41232,-99.16073,,829.0,4.0,227.0,,1.79,14.0,43,33.0,
3595167,,18112590,,,,19.43211,-99.16912,,503.0,1.0,,,3.68,1.0,352,53.0,
3602334,,18149939,,,,19.43293,-99.21078,,850.0,7.0,35.0,,0.29,1.0,212,0.0,
3624106,,18259367,,,,19.41239,-99.18398,,850.0,1.0,29.0,,0.24,4.0,365,3.0,
3635953,,18334496,,,,19.43215,-99.18851,,1871.0,1.0,,,5.03,5.0,79,33.0,
3645689,,17429596,,,,19.36898,,,880.0,3.0,1.0,,0.01,2.0,118,0.0,
3685560,,18744018,,,,19.44358,-99.21206,,3161.0,2.0,0.0,,,1.0,173,0.0,
35797,,153786,,,,19.38283,,,4044.0,1.0,0.0,,,1.0,363,0.0,
44616,,196253,,,,19.41162,-99.17794,,18000.0,1.0,64.0,,0.4,8.0,357,0.0,
67703,,334451,,,,19.41152,-99.16857,,2123.0,2.0,50.0,,0.31,2.0,343,4.0,
70644,,212109,,,,19.35448,-99.16217,,1236.0,3.0,131.0,,0.84,3.0,285,8.0,
131610,,647454,,,,19.35416,-99.16488,,,1.0,0.0,,,3.0,0,0.0,
165772,,790208,,,,19.40826,-99.18659,,4056.0,2.0,,,2.25,7.0,218,36.0,
171109,,816295,,,,19.39675,-99.17581,,340.0,4.0,111.0,,0.85,2.0,302,8.0,
180808,,36836,,,,19.4239,-99.1689,,1777.0,3.0,54.0,,0.35,1.0,359,5.0,
187030,,899360,,,,19.41057,-99.1773,,,4.0,104.0,,0.65,6.0,0,0.0,
187745,,899360,,,,19.41057,-99.1773,,,14.0,24.0,,0.18,6.0,0,0.0,
194937,,899360,,,,19.41057,-99.1773,,,1.0,77.0,,0.48,6.0,0,4.0,
198778,,970609,,,,19.41554,-99.17927,,800.0,2.0,203.0,,1.25,2.0,295,11.0,
204887,,998053,,,,19.4059,-99.17548,,780.0,3.0,30.0,,0.2,1.0,335,1.0,
245507,,1288063,,,,19.4236,-99.16979,,1442.0,1.0,,,2.4,2.0,363,29.0,
246057,,1288063,,,,19.42335,-99.16963,,1297.0,1.0,,,1.84,2.0,361,24.0,
247543,,1297488,,,,19.43516,-99.13806,,809.0,3.0,146.0,,0.92,2.0,329,28.0,
256555,,790208,,,,19.40663,-99.18653,,4044.0,2.0,,,2.03,7.0,219,2.0,
261897,,1373924,,,,19.41877,-99.17199,,1233.0,5.0,,,2.24,1.0,58,0.0,
271048,,1417206,,,,19.42485,-99.17797,,800.0,5.0,13.0,,0.08,1.0,262,0.0,
276504,,1444589,,,,19.38061,-99.12729,,,7.0,0.0,,,1.0,0,0.0,
281134,,196253,,,,19.41108,-99.17634,,,1.0,7.0,,0.06,8.0,309,0.0,
287940,,1497087,,,,19.41236,-99.17533,,768.0,1.0,,,3.13,12.0,344,23.0,
291804,,1511568,,,,19.36305,-99.15412,,,2.0,0.0,,,1.0,0,0.0,
298873,,1539548,,,,19.43358,-99.14452,,,3.0,119.0,,0.77,1.0,0,0.0,
323030,,970609,,,,19.41368,-99.17907,,804.0,2.0,211.0,,1.36,2.0,315,16.0,
325812,,1666388,,,,19.43319,-99.14665,,,4.0,106.0,,0.8,1.0,0,0.0,
326296,,1664327,,,,19.34034,-99.18345,,506.0,2.0,231.0,,1.6,2.0,140,17.0,
326475,,1670032,,,,19.41444,-99.15734,,790.0,2.0,160.0,,1.36,2.0,63,23.0,
329776,,1683373,,,,,-99.17757,,,3.0,17.0,,0.19,5.0,0,0.0,
331030,,1688597,,,,19.34549,-99.15872,,1300.0,2.0,0.0,,,2.0,363,0.0,
350079,,1773936,,,,19.40639,-99.16686,,,5.0,0.0,,,1.0,0,0.0,
362583,,1832239,,,,19.43165,-99.17132,,1618.0,3.0,46.0,,0.32,1.0,299,7.0,
375032,,1886913,,,,19.4075,-99.17561,,15000.0,1.0,53.0,,0.35,10.0,345,0.0,
386265,,1933252,,,,19.3424,-99.15419,,316.0,4.0,21.0,,0.16,1.0,360,1.0,
395446,,899360,,,,19.41068,-99.17732,,,2.0,34.0,,0.23,6.0,0,6.0,
409709,,1595855,,,,19.42575,-99.16236,,1517.0,3.0,5.0,,0.03,2.0,365,0.0,
419110,,2084312,,,,19.41017,-99.17886,,667.0,3.0,49.0,,0.52,1.0,88,0.0,
454693,,1601561,,,,19.40835638269101,-99.17329884322169,,1719.0,1.0,279.0,,1.84,1.0,147,16.0,
456242,,1767559,,,,19.33036,-99.21737,,443.0,3.0,2.0,,0.02,3.0,38,0.0,
458808,,2281290,,,,19.42675,-99.1613,,988.0,1.0,139.0,,1.25,24.0,270,41.0,
486913,,2409917,,,,19.43898,-99.16142,,1040.0,1.0,35.0,,0.23,3.0,0,0.0,
491412,,2428947,,,,19.38875,-99.24067,,1143.0,7.0,0.0,,,3.0,88,0.0,
1945351,,340030,,,,19.28356,-99.21837,,513.0,3.0,4.0,,0.05,3.0,348,2.0,
1988412,,10128524,,,,19.38672,-99.15554,,,6.0,23.0,,0.17,1.0,0,0.0,
1999474,,10300365,,,,19.42064,-99.16134,,2022.0,4.0,58.0,,0.43,1.0,310,2.0,
2003918,,10317668,,,,19.39877375952444,-99.17890175126874,,1500.0,1.0,4.0,,0.43,1.0,349,4.0,
2030859,,790208,,,,19.40692,-99.18831,,924.0,2.0,50.0,,0.38,7.0,285,0.0,
2033931,,7838265,,,,19.42887,-99.17651,,850.0,4.0,52.0,,0.49,8.0,173,11.0,
2056514,,10531228,,,,19.35711,-99.16049,,,30.0,46.0,,0.4,3.0,0,1.0,
2056622,,10531228,,,,19.35585,-99.16315,,,2.0,15.0,,0.15,3.0,0,2.0,
2056638,,10531228,,,,19.35353,-99.16299,,,28.0,21.0,,0.16,3.0,0,0.0,
2072354,,16840050,,,,19.35358,-99.16948,,800.0,3.0,63.0,,0.47,2.0,351,2.0,
2075738,,2339771,,,,19.41909,-99.16043,,2990.0,3.0,108.0,,0.81,1.0,298,18.0,
2083241,,8282570,,,,19.4153,-99.16763,,1491.0,3.0,,,2.54,3.0,147,26.0,
2084093,,10644799,,,,19.43949,-99.08769,,465.0,1.0,,,4.99,5.0,252,15.0,
2094427,,3675629,,,,19.43573,-99.18955,,1500.0,3.0,87.0,,0.69,5.0,308,1.0,
2112138,,16840050,,,,19.35284,-99.1695,,850.0,3.0,37.0,,0.28,2.0,351,0.0,
2117709,,4079778,,,,19.34219,-99.15952,,748.0,3.0,9.0,,0.07,2.0,356,0.0,
2118573,,10802698,,,,19.38777,-99.17532,,2019.0,2.0,241.0,,1.81,3.0,77,11.0,
2127400,,350668,,,,19.4191,-99.15904,,1921.0,2.0,165.0,,1.24,1.0,264,6.0,
2178349,,906106,,,,19.42914772033691,-99.15665435791016,,950.0,2.0,35.0,,0.26,1.0,311,8.0,
2228415,,2518152,,,,19.34948,-99.19381,,6714.0,3.0,5.0,,0.05,7.0,179,0.0,
2238309,,7165956,,,,19.41689,-99.17792,,1743.0,3.0,269.0,,2.12,2.0,0,7.0,
2267075,,11576147,,,,19.43356817253434,-99.15863118836056,,500.0,1.0,6.0,,0.6,2.0,219,6.0,
2289797,,10211713,,,,19.42054,-99.17074,,1050.0,20.0,,,2.25,1.0,197,3.0,
2297850,,11736749,,,,19.42887,-99.17651,,769.0,7.0,227.0,,1.71,4.0,177,4.0,
2302615,,11759686,,,,19.42911,-99.16582,,2528.0,3.0,1.0,,0.01,1.0,358,0.0,
2307983,,3887359,,,,19.42589,-99.16634,,1965.0,2.0,,,2.44,1.0,237,31.0,
2335400,,11928644,,,,19.308,-99.16682,,450.0,2.0,24.0,,0.18,2.0,180,5.0,
2345760,,11979276,,,,19.39969,-99.17173,,,3.0,5.0,,0.19,1.0,76,3.0,
2373420,,11928644,,,,19.30729,-99.16962,,430.0,2.0,27.0,,0.23,2.0,180,1.0,
2401724,,7729316,,,,19.4171,-99.1725,,1734.0,1.0,253.0,,2.82,4.0,169,27.0,
2406485,,9931809,,,,19.40103,-99.17618,,450.0,2.0,44.0,,0.34,1.0,361,0.0,
2419999,,2872228,,,,19.43432,-99.14581,,864.0,2.0,25.0,,0.19,15.0,128,4.0,
2424204,,12389380,,,,19.43794,-99.13644,,2002.0,3.0,24.0,,0.18,6.0,338,0.0,
2444573,,12497740,,,,19.36229,-99.17355,,1011.0,7.0,23.0,,0.25,1.0,135,2.0,
2447795,,8324471,,,,19.41245,-99.18961,,1213.0,4.0,37.0,,0.28,2.0,329,0.0,
2484037,,9852611,,,,19.41059,-99.17501,,1200.0,2.0,160.0,,1.22,2.0,331,8.0,
2516668,,3729922,,,,19.39507,-99.15226,,,30.0,0.0,,,1.0,0,0.0,
2519535,,5870021,,,,19.35418,-99.16338,,1200.0,2.0,67.0,,0.51,5.0,335,1.0,
2521698,,12910391,,,,19.41356,-99.17586,,1618.0,2.0,161.0,,1.35,3.0,228,34.0,
2537481,,12992813,,,,19.42018,-99.15945,,3134.0,2.0,,,2.95,3.0,343,38.0,
2537521,,4796027,,,,19.4218,-99.16474,,3175.0,2.0,188.0,,1.5,3.0,272,9.0,
2546210,,13036898,,,,19.39561,-99.15013,,250.0,28.0,3.0,,0.02,1.0,362,0.0,
2547576,,12774111,,,,19.34706,-99.16568,,,3.0,69.0,,0.53,1.0,361,2.0,
2558376,,50929609,,,,19.41875599395923,-99.16854557754895,,2832.0,2.0,19.0,,3.22,8.0,48,19.0,
2643099,,13530256,,,,19.33753,-99.15454,,,2.0,47.0,,0.37,1.0,357,5.0,
2666125,,2072566,,,,19.4141,-99.17348,,,,94.0,,0.84,1.0,179,0.0,
2702917,,13833034,,,,19.41633,-99.18026,,650.0,5.0,16.0,,0.12,1.0,0,6.0,
2715327,,13894824,,,,19.43341,-99.15124,,1686.0,3.0,41.0,,0.32,4.0,331,5.0,
2716028,,2333285,,,,19.42423,-99.16917,,6066.0,1.0,0.0,,,1.0,365,0.0,
2730883,,12581631,,,,19.39567,-99.17694,,,28.0,17.0,,0.17,3.0,9,1.0,
2745912,,14047971,,,,19.37496,-99.17334,,420.0,5.0,61.0,,0.62,1.0,144,7.0,
2784853,,5755202,,,,19.41833,-99.11802,,991.0,3.0,129.0,,1.08,36.0,82,5.0,
3688757,,16700013,,,,19.41441,-99.16323,,2516.0,4.0,,,3.24,1.0,315,35.0,
3756112,,11736749,,,,19.42867,-99.17647,,779.0,7.0,126.0,,1.03,4.0,340,1.0,
3761074,,19236406,,,,19.29005,-99.13694,,287.0,30.0,0.0,,,1.0,365,0.0,
3767434,,18242899,,,,19.37762,-99.15932,,780.0,5.0,82.0,,0.65,5.0,63,6.0,
3835975,,19712702,,,,19.4202,-99.16906,,2710.0,5.0,179.0,,1.63,2.0,44,14.0,
3843070,,19806027,,,,19.3439,-99.16784,,910.0,3.0,25.0,,0.2,1.0,340,0.0,
3843651,,19464589,,,,19.35984,,,2650.0,1.0,133.0,,1.1,4.0,277,12.0,
3848018,,2653797,,,,19.41397,-99.17491,,405.0,3.0,23.0,,0.21,4.0,243,6.0,
3849434,,10731286,,,,19.42044,-99.16682,,1334.0,2.0,,,5.07,2.0,309,56.0,
3874727,,20018764,,,,19.35528516433786,-99.16574358940125,,2299.0,1.0,1.0,,0.17,5.0,173,1.0,
3881748,,17843455,,,,19.39664,-99.17516,,891.0,2.0,134.0,,1.32,1.0,67,16.0,
3898193,,12389380,,,,19.43815,-99.13644,,1415.0,3.0,41.0,,0.33,6.0,351,5.0,
3916192,,6522855,,,,19.420214,-99.169487,,2551.0,1.0,,,3.84,4.0,344,39.0,
3916297,,4028100,,,,19.41321,-99.15943,,900.0,3.0,117.0,,0.94,3.0,307,14.0,
3944872,,20442452,,,,19.41961,-99.16729,,1557.0,3.0,78.0,,0.63,1.0,135,20.0,
3945795,,19712702,,,,19.430999,-99.151703,,770.0,5.0,13.0,,0.11,2.0,83,4.0,
3947107,,20456562,,,,19.29362,-99.16224,,300.0,1.0,32.0,,0.25,4.0,335,0.0,
3963443,,20532650,,,,19.29164,-99.16195,,,5.0,0.0,,,2.0,0,0.0,
3987218,,20667217,,,,19.43319,-99.15964,,,,8.0,,0.06,3.0,364,0.0,
4013766,,5755202,,,,19.4374,-99.19049,,2224.0,3.0,181.0,,1.5,36.0,84,1.0,
4015726,,2872228,,,,19.43432,-99.14581,,1460.0,2.0,56.0,,0.45,15.0,147,17.0,
4032302,,20905627,,,,19.40456,-99.16308,,823.0,3.0,155.0,,1.26,1.0,164,6.0,
4062881,,18260491,,,,19.35059,-99.1978,,462.0,1.0,68.0,,0.59,3.0,365,17.0,
4073755,,20264437,,,,19.437281,-99.212929,,2598.0,2.0,203.0,,1.63,1.0,343,47.0,
4074709,,19810723,,,,19.41896,-99.15508,,1656.0,3.0,173.0,,1.39,1.0,15,20.0,
4084998,,21188069,,,,19.40696,-99.16899,,1850.0,2.0,2.0,,0.95,1.0,320,2.0,
4097827,,16580209,,,,19.40906,-99.18165,,4659.0,1.0,63.0,,2.23,3.0,198,34.0,
4097894,,2925853,,,,19.35291,-99.16764,,830.0,2.0,242.0,,2.2,2.0,321,25.0,
4103618,,18015070,,,,19.41411,-99.16284,,754.0,4.0,161.0,,1.29,14.0,79,22.0,
4103828,,17222905,,,,19.34282,-99.2013,,1099.0,3.0,1.0,,0.75,1.0,363,1.0,
4118496,,15219834,,,,19.43792,-99.19647,,1748.0,2.0,79.0,,0.63,23.0,285,25.0,
4133239,,21822760,,,,19.43326,-99.16806,,902.0,10.0,60.0,,0.61,1.0,202,9.0,
4142890,,21491265,,,,19.43107,-99.14473,,1080.0,3.0,102.0,,1.51,1.0,353,12.0,
4149567,,21527467,,,,19.35777,,,,1.0,0.0,,,1.0,0,0.0,
4171282,,21645312,,,,19.35721,-99.16538,,,30.0,0.0,,,2.0,0,0.0,
4197547,,2337914,,,,19.4273,-99.16889,,2831.0,2.0,11.0,,0.1,6.0,356,0.0,
4234262,,21970685,,,,19.41104,-99.17168,,1190.0,3.0,,,3.94,3.0,298,33.0,
4263660,,9147711,,,,19.427446469054026,-99.13609032484908,,607.0,1.0,,,3.8,1.0,362,34.0,
4269477,,22164738,,,,19.36306,-99.16338,,800.0,4.0,1.0,,0.02,2.0,320,0.0,
4274998,,2337914,,,,19.29548,-99.19127,,3235.0,1.0,2.0,,0.02,6.0,355,0.0,
4276768,,21975550,,,,19.30177,-99.12838,,600.0,1.0,30.0,,0.31,1.0,365,13.0,
4278958,,5755202,,,,19.4366,-99.19059,,2513.0,3.0,106.0,,0.91,36.0,87,4.0,
4285417,,11488082,,,,19.43166,-99.16585,,,2.0,12.0,,2.18,1.0,0,12.0,
4286935,,790208,,,,19.40755,-99.1864,,1112.0,2.0,34.0,,0.28,7.0,286,0.0,
4297680,,18242899,,,,19.37781,-99.15996,,990.0,5.0,47.0,,0.38,5.0,89,1.0,
4330122,,22482638,,,,19.28901,-99.14271,,500.0,1.0,68.0,,0.57,2.0,270,1.0,
4343260,,22482905,,,,19.33744,-99.20311,,,1.0,11.0,,0.14,2.0,0,0.0,
4390555,,3921562,,,,19.39628,-99.15343,,404.0,3.0,4.0,,0.05,1.0,363,0.0,
4391108,,2828190,,,,19.4315,-99.20795,,809.0,1.0,0.0,,,2.0,89,0.0,
4409975,,19927450,,,,19.35398,-99.14778,,955.0,1.0,,,3.17,8.0,325,69.0,
4421504,,22931264,,,,19.41624,-99.15748,,2570.0,2.0,201.0,,1.9,5.0,342,12.0,
4430765,,17527001,,,,19.35265,-99.16293,,483.0,5.0,27.0,,0.22,4.0,266,4.0,
4439986,,18972381,,,,19.41304,-99.18398,,,10.0,12.0,,0.1,1.0,0,0.0,
4457362,,17468617,,,,19.335982165534283,-99.12379880851051,,,2.0,25.0,,0.21,15.0,360,4.0,
4469994,,23169081,,,,19.40662,-99.17301,,,1.0,0.0,,,1.0,0,0.0,
4474437,,84013745,,,,19.41035,-99.17145,,2460.0,4.0,36.0,,1.18,1.0,163,12.0,
4489287,,23287902,,,,19.37819,-99.16773,,1618.0,3.0,20.0,,0.21,1.0,87,4.0,
4492814,,20629876,,,,19.42489,-99.17724,,2022.0,3.0,21.0,,0.19,1.0,356,0.0,
4509191,,19411159,,,,19.40338,-99.16555,,600.0,2.0,1.0,,0.04,3.0,89,0.0,
4509559,,19927450,,,,19.35362,-99.1477,,,1.0,,,3.71,8.0,335,43.0,
4519487,,6604619,,,,,-99.17053,,428.0,6.0,6.0,,0.05,2.0,207,0.0,
4550512,,10993719,,,,19.349940446466295,-99.16570888980472,,1500.0,2.0,77.0,,0.63,1.0,40,0.0,
4565401,,899360,,,,19.4106,-99.17732,,,4.0,154.0,,1.26,6.0,0,8.0,
4581152,,15219834,,,,19.4053,-99.24144,,1120.0,2.0,134.0,,1.13,23.0,360,10.0,
4602165,,8015823,,,,19.40858,-99.16858,,1092.0,3.0,4.0,,0.04,1.0,40,0.0,
4604145,,4326326,,,,19.40904,-99.17327,,800.0,,18.0,,0.16,6.0,302,0.0,
4642549,,24017549,,,,19.34601,-99.16372,,4714.0,1.0,165.0,,1.35,6.0,320,0.0,
4670591,,4075316,,,,19.41066,-99.16193,,664.0,1.0,,,3.45,3.0,89,24.0,
4709767,,23437891,,,,19.40534782409668,-99.16400146484376,,1700.0,5.0,171.0,,1.4,2.0,269,18.0,
4720795,,24385759,,,,19.421783447265625,-99.16834259033205,,1112.0,3.0,0.0,,,1.0,365,0.0,
4774754,,11617164,,,,19.42763,-99.1677,,1200.0,7.0,95.0,,0.79,1.0,145,1.0,
4776914,,17527001,,,,19.35028,-99.17637,,1170.0,5.0,77.0,,0.63,4.0,256,8.0,
4801896,,20440301,,,,19.41808,-99.1721,,1596.0,1.0,,,3.4,2.0,65,14.0,
4814757,,12389380,,,,19.43815,-99.13644,,3004.0,3.0,56.0,,0.48,6.0,346,6.0,
4832713,,24877480,,,,19.35098,-99.18427,,750.0,3.0,1.0,,0.01,3.0,365,0.0,
4833571,,17796480,,,,19.40707,-99.17086,,700.0,1.0,18.0,,0.15,1.0,364,0.0,
4835517,,24877480,,,,19.35285,-99.18361,,750.0,1.0,16.0,,0.17,3.0,365,0.0,
6126644,,7838265,,,,19.42013,-99.17011,,854.0,4.0,141.0,,1.2,8.0,119,29.0,
6144126,,31775476,,,,19.41559,-99.17794,,498.0,1.0,51.0,,0.44,1.0,320,0.0,
